StoreId,StoreName,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
jm5j,,Kanzen Sushi Roll - Buting,Sushi,5.0,624,pasig city,
pfi1,,King Sisig Express - Pioneer Center,Sisig,4.9,128,pasig city,
fe0s,,Master Siomai - Ayala Malls Feliz,Siomai,5.0,11,pasig city,
sj4a,,Vanilla Brew VNL BRW - Karangalan,Beverages,5.0,222,pasig city,
geq5,,Pacific Bay Eats - Pasig,Seafood,4.9,12,pasig city,
dvbm,,Chelsey's Kitchen - Ayala Feliz,Korean,4.9,316,pasig city,
myma,,Mamu Geng's Kitchenette - Green Park Village,Filipino,4.9,150,pasig city,
qz9p,,Khandan Kebab & Biryani House- Kapitolyo,Biryani,5.0,482,pasig city,
yg65,,Man-Go Juan - South Supermarket,Fruit Shake,0.0,0,pasig city,
zsjx,,Tah-Mee - Ayala Malls Feliz,Desserts,0.0,0,pasig city,
zesa,,American Ribs & Wings - Sandoval Avenue,BBQ,5.0,269,pasig city,
ggoa,,"Jellicious Frappe - Pinagbuhatan, Pasig",Milk Tea,4.9,85,pasig city,
l66b,,Shawarma Shack - Parola Simbahan,Shawarma,4.9,36,pasig city,
yn72,,Red Ribbon - Karangalan Pasig,Cakes,5.0,53,pasig city,
canu,,Mang Domeng's Bibingka - Mirea Residences,Cakes,4.6,11,pasig city,
x5jg,,Baga Burger Octagon Street Dela Paz,American,4.9,238,pasig city,
xi6m,,KKOPI.Tea - Karangalan Village,Beverages,5.0,84,pasig city,
m486,,Jelly G Thai Milk Tea - Ayala Malls Feliz,Desserts,4.9,25,pasig city,
isz9,,Sisig Hooray - Kaginhawaan Street,Sisig,5.0,278,pasig city,
a3rv,,Thai Dara - Pioneer Center,Thai,5.0,492,pasig city,
ul5j,,Maroush Maher Contemporary Cuisine - Conching Street,Shawarma,5.0,586,pasig city,
joo9,,Shrimp Station - Pasig,Seafood,0.0,0,pasig city,
u806,,Five Star Chicken - Karangalan,Chicken,0.0,0,pasig city,
t4cm,,Banapple - Ayala Malls Feliz,Cakes,5.0,36,pasig city,
n7m1,,Grace Kitchen,Fast Food,0.0,0,pasig city,
p8ny,,Dulcinea - SM Megamall - Building A Atrium,Western,5.0,174,pasig city,
tybs,,Rice Rocket.- Buting,Chicken,5.0,311,pasig city,
vbgr,,Best Takoyaki - Ever Supermarket Santolan,Takoyaki,5.0,10,pasig city,
r2uj,,Dampa Express - Pioneer,Fish,5.0,724,pasig city,
ps9m,,Boodle Inasal - Amang Rodriguez,Ulam,5.0,52,pasig city,
fwr4,,Pancit ng taga Malabon - Pinagbuhatan Pasig,Filipino,4.9,23,pasig city,
x0gl,,Takoya Kiks - Ayala Feliz,Takoyaki,5.0,262,pasig city,
hfs4,,Gavva! Pansit Batil Patung - Amang Rodriguez,Ulam,4.6,18,pasig city,
v30v,,Manoy - Puregold Pasig San Joaquin,Filipino,5.0,187,pasig city,
xeop,,Lucky Boba Milktea Shop - Ayala Feliz,Milk Tea,5.0,538,pasig city,
t2h6,,Mango Float Supreme Manila - Ayala Mall Feliz,Fruit Shake,5.0,29,pasig city,
tvf1,,Leslies Couture Cupcakes and Pastries - Ayala Malls,,0.0,0,pasig city,
okex,,Dinaks - Pineda,Filipino,0.0,0,pasig city,
fuv4,,Mango Royal Milkshake - Dela Paz Pasig,Milk Tea,5.0,144,pasig city,
bcug,,Dkpress - Ayala Malls Feliz,Filipino,5.0,49,pasig city,
maph,,HAPYTEA MILKTEA STATION - Pinagbuhatan Pasig,Filipino,4.9,130,pasig city,
bd8e,,K-Egg - Elizco Road,Sandwiches,0.0,0,pasig city,
eqjj,,Zsakers - Framar Centre,Donut,5.0,18,pasig city,
q5ye,,Takamura Sushi & Ramen - Concepcion Avenue,Sushi,4.9,909,pasig city,
xrdg,,Onion Leeks - Urbano Velasco Ave,Filipino,5.0,305,pasig city,
hsva,,Andy's Crunchicken - Ayala Feliz,Fried Chicken,0.0,0,pasig city,
az6g,,King & Queen Tea - San Joaquin,Milk Tea,5.0,13,pasig city,
st71,,Lemon Square Bakery Treats - Dela Paz Pasig,Cakes,5.0,338,pasig city,
zqtt,,D' Cup Coffee Republic - Pioneer Centre,Bread,5.0,39,pasig city,
dpbv,,Mama Lou's Italian Kitchen - Ayala Feliz,Italian,0.0,0,pasig city,
s2n1,,Libertea Milktea - Buting,Milk Tea,5.0,126,pasig city,
n8wr,,Lots'a Pizza - Puregold Buting Pasig,Pizza,5.0,504,pasig city,
t5i6,,Oks Manoks - Pioneer Street,Chicken,5.0,123,pasig city,
va01,,Pomodoro Pizza - Kapitolyo,Pasta,4.9,216,pasig city,
v0xi,,AGAVE CAFE & RESTO BAR,Silog,4.8,113,pasig city,
gi2g,,Mookies Oatmeal Cookies,,0.0,0,pasig city,
t9fy,,KFC - San Joaquin,Fast Food,5.0,6028,pasig city,
ow5m,,Zutto Takoyaki - Sandoval Avenue,Japanese,4.7,121,pasig city,
q0uv,,Chowking - San Joaquin,Fast Food,5.0,8003,pasig city,
r9ty,,Crepeman Cafe - Kapitolyo,Sandwiches,5.0,735,pasig city,
qyo5,,Jack's Fresh Lemonade - Ayala Malls Feliz,Milk Tea,5.0,67,pasig city,
w2i9,,"Potato Giant, Pioneer Centre",Fast Food,0.0,0,pasig city,
zi0z,,Hen Lin - Robinson's Place Metro East,Dim Sum ,4.9,66,pasig city,
mpb3,,Why Chicken - Pateros,Fried Chicken,5.0,258,pasig city,
x5hj,,Buko Loco - Ayala Malls Feliz,Fruit Shake,5.0,123,pasig city,
ucvg,,Cocopan - Pinagbuhatan,Coffee,5.0,194,pasig city,
r8jb,,Shakey's Pizza - Ayala Feliz,Pizza,5.0,520,pasig city,
uyul,,Bee Healthy Lemon - Waltermart E Rod,Healthy,0.0,0,pasig city,
e9dn,,Samgyeop Masarap Unlimited Korean BBQ -SM Marikina,Korean,4.9,49,pasig city,
h4si,,Crisostomo - Ayala Malls Feliz,Filipino,5.0,149,pasig city,
qfny,,T.F.F - Tarsier Fried Food - Robinsons Metro east,Chinese,0.0,0,pasig city,
z9c2,,Dairy Queen - Ayala Feliz,Ice Cream,0.0,0,pasig city,
xfg9,,Dadas Litson - Nagpayong 2,Filipino,0.0,0,pasig city,
vpzm,,Chooks to Go - Kenneth Road Pasig,Chicken,0.0,0,pasig city,
inp5,,Stella's Pizza - Centennial 2A,Pizza,5.0,69,pasig city,
hg1d,,AURELIA COFFEE and TEA,Sandwiches,5.0,59,pasig city,
wtpf,,Ms Tanghulu - Ayala Malls Feliz,Ice Cream,0.0,0,pasig city,
mfpp,,Icebar - Robinsons Metro East,Ice Cream,0.0,0,pasig city,
f6c7,,Marugame Udon - Ayala Malls Feliz,Japanese,5.0,291,pasig city,
d8iz,,K-Egg - De La Paz,Sandwiches,0.0,0,pasig city,
q2t2,,Pedal Cafe - Ayala Malls Feliz,Coffee,5.0,11,pasig city,
iqez,,Healthy Lemon - Robinsons Metro East,Fruit Shake,0.0,0,pasig city,
r0ke,,Tokyo Tempura - Ayala Feliz,Japanese,4.9,79,pasig city,
mm62,,Avocadoria - Robinsons Metro East,Ice Cream,5.0,105,pasig city,
wp6u,,Max Cafe - Eusebio Avenue Kenneth Road,Coffee,0.0,0,pasig city,
fv8k,,Mommyla's BBQ at Kare-Kare - Marcos Highway,BBQ,4.8,204,pasig city,
q574,,My Thai Kitchen - Ayala Malls Feliz,Chicken,4.9,46,pasig city,
d9ps,,Cha Tuk Chak - Ayala Malls Feliz,Milk Tea,5.0,1596,pasig city,
y8yz,,Amici - Ayala Mall Feliz,Pizza,4.9,29,pasig city,
qpi7,,Ooh Cha - Robinsons Metroeast,Beverages,0.0,0,pasig city,
n689,,Nomikashi - Metro East Pasig,Beverages,0.0,0,pasig city,
ub41,,BBQ Chicken - Ayala Malls Feliz,Fried Chicken,5.0,111,pasig city,
t1l9,,Smile Elephant Thai Restaurant - Amang Rodriguez Avenue,Thai,5.0,103,pasig city,
q3en,,Greenwich - Robinson's Metro  East,Pizza,4.9,692,pasig city,
b298,,Wann Mann - Commonwealth,Chinese,5.0,75,quezon city,
mfy1,,Lav In Cafe - Holy Spirit,Milk Tea,0.0,0,quezon city,
ctxt,,Ngato Cafe,Beverages,0.0,0,quezon city,
hmlb,,Kasa Kebab - Holy Spirit Drive,Middle Eastern,0.0,0,quezon city,
vlr8,,Tok's Bulalo - Commonwealth,Filipino,5.0,148,quezon city,
dzaj,,Sisig Pampanguena Original - Quezon City,Sisig,0.0,0,quezon city,
k1tu,,Balmores Grill & Feast - QC,Filipino,0.0,0,quezon city,
ddvm,,Simot Sarap Chicken Wings - Fairview Dahlia,Chicken,4.9,19,quezon city,
nha1,,Kore-Korean Restaurant - Quezon City,Korean,0.0,0,quezon city,
czv4,,Hen Lin - Shell Pook Ligaya,Siomai,5.0,28,quezon city,
drs8,,17th Coffee - Pasong Tamo,Coffee,5.0,339,quezon city,
kgh8,,Royal Panda Dimsum & Noodle House - Holy Spirit Drive,Chinese,5.0,256,quezon city,
mm2d,,TakoBoba - Pasong Tamo,Milk Tea,5.0,341,quezon city,
tmok,,Mochie Cafe - Holy Spirit,Filipino,4.9,17,quezon city,
dvpi,,Via’s Express,Pares,0.0,0,quezon city,
w341,,Mang Cesar - Holy Spirit Branch,Filipino,0.0,0,quezon city,
izj9,,Chicken GoGo- Quezon City,Fried Chicken,0.0,0,quezon city,
joz8,,Alejandro's Cafe,Coffee,0.0,0,quezon city,
uvmn,,Mang Donald's Tapsilog - Quezon City,Silog,0.0,0,quezon city,
bpbn,,Omomi Cafe - Mira Nila Homes Gate,Filipino,0.0,0,quezon city,
yjzx,,Seafood Factory- Quezon City,Seafood,0.0,0,quezon city,
zl9k,,Kimchi Kingdom - Quezon City,Korean,0.0,0,quezon city,
bylh,,Grainsmart - Republic Avenue,Beverages,0.0,0,quezon city,
n7zh,,Bao King X JustKitchen - Commonwealth,Chinese,0.0,0,quezon city,
r8gt,,Kink Cakes Commonwealth - Holy Spirit,Cakes,4.9,32,quezon city,
q3b3,,Haro Haro - Luzon Avenue,Milk Tea,5.0,26,quezon city,
vt23,,Al Dente's Pizza and Pasta - Quezon City,Pizza,0.0,0,quezon city,
ouqh,,Snaffles Cafe - Holy Spirit Drive,Beverages,0.0,0,quezon city,
zglq,,OhMy Jeong Korean Corndog Don Antonio,Korean,5.0,118,quezon city,
wnsv,,Naldlyn House Food Catering - Sampaguita Street,Filipino,0.0,0,quezon city,
k2ia,,Ramen Buri - Quezon City,Ramen,0.0,0,quezon city,
t99y,,Pepeton's Grill -Commonwealth,Filipino,0.0,0,quezon city,
hjgf,,Happilee Korean Kitchen - Commonwealth,Korean,5.0,167,quezon city,
iajr,,Dosirakuya - Diliman,Fried Chicken,5.0,165,quezon city,
r7ux,,Hanako - Townville,Japanese,5.0,456,quezon city,
bfzh,,Sochie Cloud Kitchen - Quezon City,Asian,0.0,0,quezon city,
hqej,,BigBrew - Don Antonio Ave,Milk Tea,5.0,60,quezon city,
r8ft,,Ohayo Bubble Tea & Cafe - Air Force Road,Milk Tea,5.0,4114,quezon city,
qerr,,Nisu Ramen- Quezon City,Ramen,1.9,11,quezon city,
wm87,,Takochi,Japanese,0.0,0,quezon city,
yy0k,,Mang Lechon  - Don Antonio,Lechon,4.8,101,quezon city,
uszn,,Wheat and Bean Bistro Cafe - Haven Building,Coffee,5.0,27,quezon city,
kvg3,,HOUSE OF TAK-OH-YAKI,Filipino,0.0,0,quezon city,
i3i4,,Seafoodies - Quezon City,Seafood,0.0,0,quezon city,
gp4b,,BossJ Unli Lugaw Grill and Resto Bar - Macapagal Street,Asian,2.9,89,quezon city,
f5tg,,Mingh's Chinese Cuisine - Rolex Street,Chinese,5.0,821,quezon city,
z5yj,,The Chicken Factory - Holy Spirit Drive,Fried Chicken,5.0,198,quezon city,
u5wz,,All About Silog- Quezon City,Silog,0.0,0,quezon city,
srmx,,Ramen Dori- Quezon City,Ramen,0.0,0,quezon city,
vhqh,,Kink Cakes - Commonwealth,Cakes,5.0,22,quezon city,
vgl2,,Cream Puff by Juancho's - Novaliches,Desserts,0.0,0,quezon city,
d1uj,,Wrapz Shawarma Station - Luzon Avenue,Asian,0.0,0,quezon city,
x74n,,Tago Cafe - Nawasa Road,Beverages,0.0,0,quezon city,
idu9,,Master Don X JustKitchen - Commonwealth,Japanese,5.0,224,quezon city,
sv03,,Secret Sauce - Congressional Ext,American,0.0,0,quezon city,
g4d4,,Deniro's - Rolex Street,Asian,5.0,12,quezon city,
yh1l,,Mama Lenny's - Dahlia Avenue,Filipino,5.0,127,quezon city,
praa,,Streetside Pizza - Holy Spirit Drive,Pizza,5.0,425,quezon city,
oibk,,Ulam Factory- Quezon City,Filipino,0.0,0,quezon city,
mph0,,InLuck X JustKitchen - Commonwealth,Chinese,5.0,77,quezon city,
q5nx,,Ojisan Yakitori Bar - Congressional,Japanese,4.9,1097,quezon city,
z9m2,,Willjade Sisig Station (Wow Sisig) - AFP Road,Sisig,5.0,169,quezon city,
bya9,,Boba Mania X JustKitchen - Commonwealth,Milk Tea,4.8,11,quezon city,
dibk,,Wing Bomb Korean Chicken Wings - Holy Spirit Drive,Chicken Wings,5.0,558,quezon city,
y3rv,,Mango Madness - Holy Spirit,Beverages,5.0,35,quezon city,
wijs,,Burgeran - Luzon Avenue,Burgers,4.8,32,quezon city,
eb23,,Seafood Shabang- Quezon City,Seafood,0.0,0,quezon city,
ir3m,,Louie's Buko - Commonwealth,Fruit Shake,0.0,0,quezon city,
etvd,,RK Kitchenette - Regalado Avenue,Filipino,0.0,0,quezon city,
tjud,,SwalloWings Restaurant - Rodeo Drive,Chicken,5.0,44,quezon city,
t6p4,,Ohayo Cafe - Air Force Road,American,5.0,546,quezon city,
gyyo,,BlackStem Tea & Coffee - Congressional,Milk Tea,0.0,0,quezon city,
fboj,,Halo Halo of the Year - Holy Spirit Drive,Coffee,5.0,203,quezon city,
xcbx,,Gogi Chicken Factory - Quezon City,Fried Chicken,0.0,0,quezon city,
u7mx,,Boxstop - Congressional Ave. Extn,Filipino,4.8,21,quezon city,
i53u,,Kimbob1004 - Puregold Jr. Don Antonio,Korean,5.0,1064,quezon city,
fnk5,,Dear Bella Bakeshop - Sampaguita Avenue,Desserts,0.0,0,quezon city,
wumd,,MrBeast Burger X JustKitchen - Commonwealth,Burgers,5.0,53,quezon city,
agrt,,Everyday Ulam- Quezon City,Filipino,0.0,0,quezon city,
fhel,,Kenji's Cafe - Chestnut Street,Cakes,0.0,0,quezon city,
ntw2,,Bean & Boba Café - Quezon City,Coffee,0.0,0,quezon city,
ub3k,,Easy Coffee- Quezon City,Coffee,0.0,0,quezon city,
pnu8,,Ribsarap - Don Antonio,BBQ,0.0,0,quezon city,
mndg,,Body Fit X JustKitchen - Commonwealth,Healthy,4.9,46,quezon city,
pd80,,Chicken Fryday - Quezon City,Fried Chicken,0.0,0,quezon city,
fd4l,,Cassa Coffea Cafe,Coffee,0.0,0,quezon city,
med6,,Liempogs - Commonwealth,Liempo,0.0,0,quezon city,
ucwq,,The Sundry Food Hall (Mix and Match) - Commonwealth,Asian,5.0,17,quezon city,
dgzg,,Chow Queen- Quezon City,Chinese,0.0,0,quezon city,
qd46,,Express Party Tray - Quezon City,Sisig,0.0,0,quezon city,
r4jy,,Samgyeop Seoul - Open Kitchen (Congre),Korean,5.0,932,quezon city,
qna6,,Ramenia Ramen - Sampaguita Avenue,Ramen,0.0,0,quezon city,
h4b4,,Kaburi Co. - Quezon City,Korean,0.0,0,quezon city,
xn34,,Five Star Chicken - Republic Avenue Sauyo,Chicken,4.9,14,quezon city,
sxmn,,Zap Milktea - Mapayapa,Beverages,4.7,375,quezon city,
jtz5,,Clarizah's Pizza - Area 7 Pasong Tamo,Pizza,5.0,222,quezon city,
u414,,Boi Chix - Mapayapa,Filipino,5.0,218,quezon city,
x3fx,,Atomik Coffee - Holy Spirit,Coffee,5.0,61,quezon city,
rl7l,,Cafe 408 - The Rock Holy Spirit,Coffee,0.0,0,quezon city,
t5fn,,Starr's Famous Mikshake - Holy Spirit Drive,Beverages,5.0,458,quezon city,
rwzj,,Jia's Samgyup Store - Regalado Avenue,Rice Bowl,5.0,125,quezon city,
ojie,,Ichiban Takoyaki PH - COA,Takoyaki,5.0,158,quezon city,
mtsb,,Monstakoyaki - Citiplaza 2 Residencia,Takoyaki,4.7,10,quezon city,
e5fa,,Calumpit Bulacan Finest - New Era,Rice Bowl,0.0,0,quezon city,
ah4r,,Yoshinoya - Ever Commonwealth,Asian,4.8,14,quezon city,
kq1c,,Piggy Wings - Holy Spirit,Chicken,4.9,217,quezon city,
t9zm,,Candid Coffee - Tandang Sora,Coffee,5.0,239,quezon city,
q5bc,,Aboy's Fresh Lumpia - Shopwise Commonwealth,Filipino,5.0,361,quezon city,
jj79,,Queen and Princess Seafood House - The Plant Park,Filipino,4.9,446,quezon city,
u82r,,24 Chicken - Dahlia Avenue,Fried Chicken,5.0,6182,quezon city,
aslj,,TBC Cafe- Fairlane,Coffee,4.5,48,quezon city,
g9y6,,Tokyo Tokyo - Don Antonio QC,Japanese,5.0,302,quezon city,
lod4,,Sushi Town - Congressional,Sushi,5.0,22,quezon city,
bedp,,TEA + BAR - New Era Univeristy,Fruit Shake,0.0,0,quezon city,
h4rw,,MatTEAu's Fairview - Buick Street,Beverages,5.0,983,quezon city,
pg5n,,Kiara's Food Crib - Holy Spirit Extension 2,Burgers,0.0,0,quezon city,
gzos,,Pearl & Twist - Tandang Sora Avenue,Burgers,5.0,41,quezon city,
y1rw,,CAFE OBRA - Regalado Ave. Fairview,Coffee,5.0,177,quezon city,
hjtt,,Baraks Food House - Magat Street,Filipino,4.9,122,quezon city,
ympi,,Rosita’s Buffet and Restaurant - Dahlia,Asian,4.9,461,quezon city,
c2ep,,Taj Mahal Restaurant - Berkeley Square,Filipino,0.0,0,quezon city,
dkbr,,Mango Smootea - Pantabangan Street,Beverages,0.0,0,quezon city,
o55x,,The Crunch - Fairview Branch,Fried Chicken,4.9,68,quezon city,
axw6,,Zoie's Bacsilog Project - Puregold Commonwealth,Silog,0.0,0,quezon city,
h026,,Melts And Drips - Novaliches,Cakes,5.0,398,quezon city,
bopt,,Cassava Cafe - Pontiac Street,Beverages,0.0,0,quezon city,
stbu,,SurFRIES-PIZZArap West Fairview,American,0.0,0,quezon city,
et2m,,Rosey's - San Pedro street,Japanese,0.0,0,quezon city,
u4wk,,Embrace Cafe - Central Avenue,Beverages,5.0,101,quezon city,
hsit,,Burger Smash Snack Shack - Tandang Sora,Burgers,4.2,48,quezon city,
uocg,,Fusion Ramen - Congressional,Ramen,4.9,29,quezon city,
x8nj,,Cheers Minimart and Food - Jocfer Building,Rice Dishes,0.0,0,quezon city,
crex,,Goto Topps - Ever Commonwealth,Filipino,4.9,14,quezon city,
fiki,,Da Boss Bar & Grill -  Visayas Avenue,Filipino,4.7,197,quezon city,
h6qg,,Gongcha - Ever Gotesco Mall,Milk Tea,5.0,14,quezon city,
n9mi,,Macing's Special Bibingka - Tandang Sora Avenue,Filipino,5.0,2755,quezon city,
jo9z,,Keopihan Cafe - New Era,Beverages,4.9,14,quezon city,
mpv7,,Zutto Takoyaki - Buick,Japanese,0.0,0,quezon city,
u4we,,Dash Espresso - New Era,Beverages,0.0,0,quezon city,
lt78,,Detour Cafe - Dahlia West Fairview,Coffee,0.0,0,quezon city,
e6rv,,Pizzeria De Manila - Tandang Sora,Pizza,4.9,26,quezon city,
ffex,,Crazy Krunch - Banlat Road,Fried Chicken,4.8,12,quezon city,
rkcu,,JUJA BREW & BITES,Beverages,5.0,18,quezon city,
jobs,,Master's JT Shawarma - Pasong Tamo,Middle Eastern,0.0,0,quezon city,
m4ey,,MaArTea - Dahlia,Milk Tea,4.9,189,quezon city,
v0su,,Chicken House - Philand Drive,Chicken,0.0,0,quezon city,
xvy1,,Seasun Café - Fairview,Coffee,5.0,45,quezon city,
vpj5,,Beverage Central PH - Quezon City,Coffee,5.0,158,quezon city,
l0py,,Batchilog - Astrovillas,Filipino,4.9,338,quezon city,
x5ny,,Silogourmet And Krispy Pata ni ChefBong - Bistek Ville 6,Filipino,0.0,0,quezon city,
a2uw,,Rita's Pancit Ng Taga Malabon - Ever Commonwealth,Noodles,0.0,0,quezon city,
nw8b,,Dada's Panciteria at Halo Halo - Culiat,Filipino,5.0,30,quezon city,
nq4b,,RAMYUN AVENUE,Dim Sum ,0.0,0,quezon city,
rlhe,,BENTO - GO - Congressional,Rice Bowl,4.4,16,quezon city,
yz5n,,1016 Cafe,Beverages,0.0,0,quezon city,
gvdo,,Chachago - Tandang Sora,Beverages,5.0,53,quezon city,
u4qk,,Casa Bella Cafe - Fairview,Asian,0.0,0,quezon city,
trg0,,Nook Cafe,Coffee,0.0,0,quezon city,
p61m,,Hong Kong Style Noodle - Ever Commonwealth,Chinese,4.7,10,quezon city,
tghc,,Gusto Goto - M Aquino,Filipino,4.9,11,quezon city,
l37y,,SushiKen - Regalado Avenue,Sushi,4.9,25,quezon city,
fgav,,Taste Brew - Don Julio Gregorio,Coffee,0.0,0,quezon city,
f1i1,,Lugaw Republic - Pasong Tamo,Porridge,5.0,1462,quezon city,
s7dh,,Fatboys Pizza Pasta - Ever Commonwealth,Pizza,5.0,331,quezon city,
nlkz,,Ling Nam - Ever Gotesco Commonwealth,Noodles,5.0,16,quezon city,
m915,,Eggspert - Quezon City,Filipino,5.0,43,quezon city,
br8r,,MYO Cafe - Fairview Branch,Silog,4.9,13,quezon city,
ore2,,Brisbane Street - Don Antonio,Beverages,5.0,43,quezon city,
hvpv,,Gourmet Silog - Fairlane,Silog,4.8,118,quezon city,
rpq2,,Mango Love PH - Tandang Sora Avenue,Fruit Shake,5.0,282,quezon city,
dyiw,,Cafe O' - Aeternitas Bldg,Filipino,0.0,0,quezon city,
rjkk,,Big Brew - Regalado,Milk Tea,5.0,182,quezon city,
dsg9,,Lemonology - New Era,Beverages,5.0,20,quezon city,
pb7j,,Pizzacology - New Era,Pizza,0.0,0,quezon city,
bv9d,,Mamila Kitchen - New Era,Salads,0.0,0,quezon city,
lpj4,,Popeng's Chicken,Asian,0.0,0,quezon city,
wxi0,,Rarjap Sushi House - Congressional Avenue Ext,Sushi,5.0,320,quezon city,
yu5t,,Rarjap Sizzling House - Congressional,Liempo,4.9,17,quezon city,
a5xm,,Boba Ka Tea - Holy Spirit,Beverages,4.9,227,quezon city,
sk57,,Kirakuya Ramen - Pontiac,Japanese,0.0,0,quezon city,
sco9,,Don Macchiatos - Sto Nino Street,Coffee,0.0,0,quezon city,
gxap,,Family Bean Cafe - Fairview,Coffee,5.0,627,quezon city,
g1oc,,Boodle Fight sa Bilao - Congressional,BBQ,5.0,14,quezon city,
xq8j,,PORCHETTA EXPRESS - COMMONWEALTH,Filipino,5.0,78,quezon city,
zeln,,Chicken Star Culiat QC,Fried Chicken,4.9,211,quezon city,
pv9v,,Go Gourmand - Fairlane,Silog,4.6,28,quezon city,
masm,,Lugaw Pilipinas - New Era,Filipino,5.0,722,quezon city,
n2d2,,Ima Kitchen Cafe - Ever Gotesco Mall,Filipino,4.9,77,quezon city,
q9xf,,Chocolat Cakes - Tandang Sora,Cakes,5.0,1410,quezon city,
k9k0,,Mano Chicken - Fairview,Fried Chicken,4.9,18,quezon city,
gzmn,,Ice Cream House - Ever Mall,Ice Cream,0.0,0,quezon city,
xwmb,,Matchy Matcha Cafe - Dahlia Ave,Filipino,0.0,0,quezon city,
vskh,,The Crave Point - Tandang Sora,Milk Tea,4.8,453,quezon city,
y28w,,Gusto Goto - Don Antonio,Filipino,0.0,0,quezon city,
yc8v,,DOM'S Pancit - Regalado Avenue,Filipino,5.0,183,quezon city,
wbx2,,La Parillada - Royal Mall,Chicken,0.0,0,quezon city,
bjdw,,Master Shake - New Era,Fruit Shake,0.0,0,quezon city,
ow5z,,POPS Wings and Ribs - Fairlane,Silog,0.0,0,quezon city,
y9oy,,Samgyeop Masarap Unlimited Korean BBQ - Calle Bistro,Korean,5.0,44,quezon city,
ll9e,,Pocco Loco,Filipino,0.0,0,quezon city,
gunp,,Go Bento - UP Technohub,Japanese,4.9,448,quezon city,
v88l,,Fruit Bar - North Fairview,Fruit Shake,5.0,55,quezon city,
hz53,,DKD Noventa Burger kiosk - 026 San pedro street,Burgers,0.0,0,quezon city,
z6t2,,Food Crib Milktea - Dollar,American,5.0,127,quezon city,
fzm2,,Kuya Rey's Sizzling - Batasan Hills,Ulam,0.0,0,quezon city,
kqsh,,Monstakoyaki - Banlat Road,Snacks,0.0,0,quezon city,
ws1q,,Hello Massage + Cafe,Coffee,0.0,0,quezon city,
buly,,La Condessa Cafe and Retail Store - Visayas Ave,Coffee,0.0,0,quezon city,
wzyn,,King Sisig Express - Villonco,Sisig,4.9,98,quezon city,
v6mq,,Tapsilogan ni Awe - Commonwealth,Filipino,5.0,4630,quezon city,
uylh,,Rbiel's Bistro - Congressional Avenue,Filipino,4.8,41,quezon city,
j3ss,,Pancake House - Wilcon City Center,American,5.0,427,quezon city,
ts1i,,SÉRAP Sizzling House - Tandang Sora Avenue,Sisig,5.0,53,quezon city,
fw48,,White Dragon Taiwan Milk Tea - Batasan Hills,Milk Tea,5.0,794,quezon city,
vsmb,,Pawmily House Cafe - Project 6,Beverages,0.0,0,quezon city,
twd2,,3lixir by Alch3mist Coffee - Central Avenue Diliman,Coffee,5.0,32,quezon city,
ylvu,,Cantonese Dimsum House - SM Cherry Congressional,Chinese,5.0,26,quezon city,
cb1t,,D.R Burger - Santa Lucia,Burgers,5.0,37,quezon city,
losm,,Coffee Spot,Italian,4.9,11,quezon city,
h7xl,,Taste Brew Cafe - Daylily Street,Coffee,0.0,0,quezon city,
ywkz,,Good Times Restaurant - Pearl Drive,Asian,0.0,0,quezon city,
p6nr,,Cabizerra Bistro - Congressional Avenue,Filipino,5.0,1614,quezon city,
gss1,,SLMT Coffee and Tea - Uranus Street,Milk Tea,5.0,15,quezon city,
dkej,,Honey Carinderia - 18 Greenville Drive,Ulam,0.0,0,quezon city,
q3hv,,Ka Tunying’s - Visayas Ave,Filipino,5.0,1701,quezon city,
u8wf,,Yellow Lane Pizza,Pizza,0.0,0,quezon city,
f2wu,,Dash Coffee - Don Julio Gregorio Sauyo,Milk Tea,5.0,278,quezon city,
ckhd,,Buklod Kapé,Filipino,0.0,0,quezon city,
i9lv,,Dampa Express - Britanny Square Building,Seafood,4.5,31,quezon city,
oihq,,Papa John's Pizza - Visayas Ave,Pizza,5.0,1755,quezon city,
ne2d,,Mango Smootea - Carpricon Street,Beverages,0.0,0,quezon city,
q8an,,Sushi Moshi - Wilcon City Center,Sushi,5.0,948,quezon city,
e5y6,,Belly Yummy Tea - Tandang Sora Avenue,Korean,0.0,0,quezon city,
g6kf,,Lili’s Kitchen - Quezon City,Silog,0.0,0,quezon city,
gdnf,,Get Bready - Visayas Avenue,Sandwiches,0.0,0,quezon city,
jyh2,,SIMOT SARAP CHICKEN WINGS- Batasan Hills,Chicken,5.0,14,quezon city,
clc8,,Mister Donut - Puregold North Commonwealth,Donut,5.0,23,quezon city,
k4sq,,Kowloon House - Visayas Avenue,Dim Sum ,5.0,1799,quezon city,
o239,,Pizza Stack - Wilcon City Center,Pizza,0.0,0,quezon city,
rmh6,,Elibeight Food and Beverage House - 11 Dipolog,Filipino,5.0,73,quezon city,
q7gj,,The Old Spaghetti House - Congressional,Pasta,5.0,370,quezon city,
thod,,Bade Cafe - Congressional Avenue,Beverages,5.0,37,quezon city,
fq0t,,Isaac Shawarma - Central Avenue,Coffee,0.0,0,quezon city,
qwj8,,The Snack Shack - UP Diliman,Burgers,5.0,59,quezon city,
qroe,,Tapsilogan Ni Awe - North Fairview,Filipino,4.9,58,quezon city,
